names,edges,distance,weighting
"('Wholesome Junkies', 'Deaf Institute')","(74, 94)",0.0728827713306649,1.0
"('Wholesome Junkies', 'Eagle Inn')","(74, 95)",0.011892763555734731,1.0
"('Wholesome Junkies', 'Manchester Academy')","(74, 96)",0.09997984277363435,1.0
"('Wholesome Junkies', 'Hidden')","(74, 97)",0.01169119129207821,1.0
"('Wholesome Junkies', 'Albert Hall')","(74, 98)",0.03815474990641288,1.0
"('Wholesome Junkies', 'Band On The Wall')","(74, 99)",0.03066778011345639,1.0
"('Wholesome Junkies', 'The Loft MCR')","(74, 100)",0.0952284965588735,0.85
"('Wholesome Junkies', 'Big Hands')","(74, 101)",0.10533590577936476,1.0
"('Wholesome Junkies', 'Cafe Blah')","(74, 102)",0.21323465891093385,1.0
"('Wholesome Junkies', 'Soup')","(74, 103)",0.03438246897226942,1.0
"('Wholesome Junkies', 'O2 Ritz')","(74, 104)",0.05428053099893455,1.0
"('Wholesome Junkies', 'YES')","(74, 105)",0.05767846344343018,1.0
"('Wholesome Junkies', 'Gullivers')","(74, 106)",0.03274109482535203,1.0
"('Wholesome Junkies', 'Jashua Brooks')","(74, 107)",0.05678578627580845,1.0
"('Wholesome Junkies', 'New Century Hall')","(74, 108)",0.017450398825121664,1.0
"('Wholesome Junkies', 'Matt and Phreds')","(74, 109)",0.03127249690442595,0.85
"('Wholesome Junkies', 'Frog and Bucket')","(74, 110)",0.03377775218129985,1.0
"('Wholesome Junkies', 'Firehouse')","(74, 111)",0.028277708987243355,1.0
"('Wholesome Junkies', 'The White Hotel')","(74, 112)",0.02136665994759121,1.0
"('MUSU', 'Depot Mayfield')","(75, 92)",0.05891669306303453,1.0
"('MUSU', 'Gorilla')","(75, 93)",0.030149451435482477,1.0
"('MUSU', 'Deaf Institute')","(75, 94)",0.054222938923604115,1.0
"('MUSU', 'Eagle Inn')","(75, 95)",0.024678204279091197,1.0
"('MUSU', 'Manchester Academy')","(75, 96)",0.08163676678089095,1.0
"('MUSU', 'Hidden')","(75, 97)",0.0351887580268955,1.0
"('MUSU', 'Albert Hall')","(75, 98)",0.013706913928643418,1.0
"('MUSU', 'Band On The Wall')","(75, 99)",0.04224378725487373,1.0
"('MUSU', 'The Loft MCR')","(75, 100)",0.1147522100958908,0.85
"('MUSU', 'Big Hands')","(75, 101)",0.08719440205027788,1.0
"('MUSU', 'Cafe Blah')","(75, 102)",0.19091772972039048,1.0
"('MUSU', 'Soup')","(75, 103)",0.04089037348460852,1.0
"('MUSU', 'O2 Ritz')","(75, 104)",0.030149451435482477,1.0
"('MUSU', 'YES')","(75, 105)",0.040919169522273736,1.0
"('MUSU', 'Gullivers')","(75, 106)",0.040516024994960695,1.0
"('MUSU', 'Jashua Brooks')","(75, 107)",0.04117833386126069,1.0
"('MUSU', 'New Century Hall')","(75, 108)",0.033230627465660724,1.0
"('MUSU', 'Matt and Phreds')","(75, 109)",0.038097157831082445,0.85
"('MUSU', 'Frog and Bucket')","(75, 110)",0.03973853197799983,1.0
"('MUSU', 'Firehouse')","(75, 111)",0.04132231404958678,1.0
"('MUSU', 'The White Hotel')","(75, 112)",0.04238776744319982,1.0
"('Erst', 'Depot Mayfield')","(76, 92)",0.036340599533504186,1.0
"('Erst', 'Gorilla')","(76, 93)",0.060817231548938866,1.0
"('Erst', 'Deaf Institute')","(76, 94)",0.06050047513462148,1.0
"('Erst', 'Eagle Inn')","(76, 95)",0.05759207533043453,1.0
"('Erst', 'Manchester Academy')","(76, 96)",0.08068649753793877,1.0
"('Erst', 'Hidden')","(76, 97)",0.056181069484838884,1.0
"('Erst', 'Albert Hall')","(76, 98)",0.05425173496126933,1.0
"('Erst', 'Band On The Wall')","(76, 99)",0.015722636565208628,1.0
"('Erst', 'The Loft MCR')","(76, 100)",0.06309211852449104,0.85
"('Erst', 'Big Hands')","(76, 101)",0.08480433092406485,1.0
"('Erst', 'Cafe Blah')","(76, 102)",0.19492037895585568,1.0
"('Erst', 'Soup')","(76, 103)",0.014887551472917327,1.0
"('Erst', 'O2 Ritz')","(76, 104)",0.060817231548938866,1.0
"('Erst', 'YES')","(76, 105)",0.048290955164569355,1.0
"('Erst', 'Gullivers')","(76, 106)",0.01537708411322602,1.0
"('Erst', 'Jashua Brooks')","(76, 107)",0.04584329196302589,1.0
"('Erst', 'New Century Hall')","(76, 108)",0.028911221815878137,1.0
"('Erst', 'Matt and Phreds')","(76, 109)",0.017738359201773836,0.85
"('Erst', 'Frog and Bucket')","(76, 110)",0.01603939297952602,1.0
"('Erst', 'Firehouse')","(76, 111)",0.018055115616091227,1.0
"('Erst', 'The White Hotel')","(76, 112)",0.06513663719872145,1.0
"('Where The Light Gets In', 'Depot Mayfield')","(77, 92)",0.30676418924755955,1.0
"('Where The Light Gets In', 'Gorilla')","(77, 93)",0.3302041639070464,1.0
"('Where The Light Gets In', 'Deaf Institute')","(77, 94)",0.30405736170702913,1.0
"('Where The Light Gets In', 'Eagle Inn')","(77, 95)",0.3787542834106027,1.0
"('Where The Light Gets In', 'Manchester Academy')","(77, 96)",0.2770178823393901,1.0
"('Where The Light Gets In', 'Hidden')","(77, 97)",0.3842831226423244,1.0
"('Where The Light Gets In', 'Albert Hall')","(77, 98)",0.34486134707864197,1.0
"('Where The Light Gets In', 'Band On The Wall')","(77, 99)",0.3482592795231376,1.0
"('Where The Light Gets In', 'The Loft MCR')","(77, 100)",0.35620698591873756,0.85
"('Where The Light Gets In', 'Big Hands')","(77, 101)",0.27146024707000316,1.0
"('Where The Light Gets In', 'Cafe Blah')","(77, 102)",0.1951507472571774,1.0
"('Where The Light Gets In', 'Soup')","(77, 103)",0.3417513750107985,1.0
"('Where The Light Gets In', 'O2 Ritz')","(77, 104)",0.3302041639070464,1.0
"('Where The Light Gets In', 'YES')","(77, 105)",0.3175339073343508,1.0
"('Where The Light Gets In', 'Gullivers')","(77, 106)",0.34376709764736374,1.0
"('Where The Light Gets In', 'Jashua Brooks')","(77, 107)",0.3176778875226769,1.0
"('Where The Light Gets In', 'New Century Hall')","(77, 108)",0.3585394649696202,1.0
"('Where The Light Gets In', 'Matt and Phreds')","(77, 109)",0.34414144613701153,0.85
"('Where The Light Gets In', 'Frog and Bucket')","(77, 110)",0.34180896708612896,1.0
"('Where The Light Gets In', 'Firehouse')","(77, 111)",0.35093731102600284,1.0
"('Where The Light Gets In', 'The White Hotel')","(77, 112)",0.393900999222507,1.0
"('Brewski', 'Depot Mayfield')","(78, 92)",0.16969504996112536,1.0
"('Brewski', 'Gorilla')","(78, 93)",0.14121576871022548,1.0
"('Brewski', 'Deaf Institute')","(78, 94)",0.14052466380626025,1.0
"('Brewski', 'Eagle Inn')","(78, 95)",0.18665591614593832,1.0
"('Brewski', 'Manchester Academy')","(78, 96)",0.13246177325999942,1.0
"('Brewski', 'Hidden')","(78, 97)",0.19805914706136435,1.0
"('Brewski', 'Albert Hall')","(78, 98)",0.1545771301868863,1.0
"('Brewski', 'Band On The Wall')","(78, 99)",0.19457482650387306,1.0
"('Brewski', 'The Loft MCR')","(78, 100)",0.2610936735105249,0.85
"('Brewski', 'Big Hands')","(78, 101)",0.1322314049586777,1.0
"('Brewski', 'Cafe Blah')","(78, 102)",0.11423388141791689,1.0
"('Brewski', 'Soup')","(78, 103)",0.18870043482016874,1.0
"('Brewski', 'O2 Ritz')","(78, 104)",0.14121576871022548,1.0
"('Brewski', 'YES')","(78, 105)",0.15106401359172977,1.0
"('Brewski', 'Gullivers')","(78, 106)",0.18988107236444265,1.0
"('Brewski', 'Jashua Brooks')","(78, 107)",0.15351167679327324,1.0
"('Brewski', 'New Century Hall')","(78, 108)",0.1924727157543122,1.0
"('Brewski', 'Matt and Phreds')","(78, 109)",0.18792294180320787,0.85
"('Brewski', 'Frog and Bucket')","(78, 110)",0.18766377746422092,1.0
"('Brewski', 'Firehouse')","(78, 111)",0.19540991159616436,1.0
"('Brewski', 'The White Hotel')","(78, 112)",0.20324243384110346,1.0
"('Hispi', 'Depot Mayfield')","(79, 92)",0.22901488755147292,1.0
"('Hispi', 'Gorilla')","(79, 93)",0.22846776283583378,1.0
"('Hispi', 'Deaf Institute')","(79, 94)",0.2101822789184208,1.0
"('Hispi', 'Eagle Inn')","(79, 95)",0.2829210700607596,1.0
"('Hispi', 'Manchester Academy')","(79, 96)",0.1853025023756731,1.0
"('Hispi', 'Hidden')","(79, 97)",0.2923085783396205,1.0
"('Hispi', 'Albert Hall')","(79, 98)",0.24516946468165982,1.0
"('Hispi', 'Band On The Wall')","(79, 99)",0.2693581363204423,1.0
"('Hispi', 'The Loft MCR')","(79, 100)",0.3122354364039508,0.85
"('Hispi', 'Big Hands')","(79, 101)",0.180781524462234,1.0
"('Hispi', 'Cafe Blah')","(79, 102)",0.07049270020445186,1.0
"('Hispi', 'Soup')","(79, 103)",0.26210153482880755,1.0
"('Hispi', 'O2 Ritz')","(79, 104)",0.22846776283583378,1.0
"('Hispi', 'YES')","(79, 105)",0.22544417888098597,1.0
"('Hispi', 'Gullivers')","(79, 106)",0.26400207331471187,1.0
"('Hispi', 'Jashua Brooks')","(79, 107)",0.22694157283957728,1.0
"('Hispi', 'New Century Hall')","(79, 108)",0.2743110547988597,1.0
"('Hispi', 'Matt and Phreds')","(79, 109)",0.26313819218475537,0.85
"('Hispi', 'Frog and Bucket')","(79, 110)",0.26155441011316843,1.0
"('Hispi', 'Firehouse')","(79, 111)",0.27143145103233796,1.0
"('Hispi', 'The White Hotel')","(79, 112)",0.3005442451118726,1.0
"('Dokes Pizzeria', 'Depot Mayfield')","(80, 92)",0.26405966539004233,1.0
"('Dokes Pizzeria', 'Gorilla')","(80, 93)",0.24842341693782935,1.0
"('Dokes Pizzeria', 'Deaf Institute')","(80, 94)",0.2712874708440119,1.0
"('Dokes Pizzeria', 'Eagle Inn')","(80, 95)",0.19494917499352088,1.0
"('Dokes Pizzeria', 'Manchester Academy')","(80, 96)",0.29875889077662915,1.0
"('Dokes Pizzeria', 'Hidden')","(80, 97)",0.18769257350188615,1.0
"('Dokes Pizzeria', 'Albert Hall')","(80, 98)",0.2320096754686555,1.0
"('Dokes Pizzeria', 'Band On The Wall')","(80, 99)",0.2223342068131425,1.0
"('Dokes Pizzeria', 'The Loft MCR')","(80, 100)",0.23442854263253377,0.85
"('Dokes Pizzeria', 'Big Hands')","(80, 101)",0.3042013418953552,1.0
"('Dokes Pizzeria', 'Cafe Blah')","(80, 102)",0.40884614277075476,1.0
"('Dokes Pizzeria', 'Soup')","(80, 103)",0.22887090736314683,1.0
"('Dokes Pizzeria', 'O2 Ritz')","(80, 104)",0.24842341693782935,1.0
"('Dokes Pizzeria', 'YES')","(80, 105)",0.2564863074840902,1.0
"('Dokes Pizzeria', 'Gullivers')","(80, 106)",0.2268263886889164,1.0
"('Dokes Pizzeria', 'Jashua Brooks')","(80, 107)",0.25579520258012495,1.0
"('Dokes Pizzeria', 'New Century Hall')","(80, 108)",0.21222679759265126,1.0
"('Dokes Pizzeria', 'Matt and Phreds')","(80, 109)",0.22650963227459903,0.85
"('Dokes Pizzeria', 'Frog and Bucket')","(80, 110)",0.2288133152878164,1.0
"('Dokes Pizzeria', 'Firehouse')","(80, 111)",0.2196561753102773,1.0
"('Dokes Pizzeria', 'The White Hotel')","(80, 112)",0.17833386126069053,1.0
"(""Salvi's NQ"", 'Depot Mayfield')","(81, 92)",0.04359720102513894,1.0
"(""Salvi's NQ"", 'Gorilla')","(81, 93)",0.04506579894606502,1.0
"(""Salvi's NQ"", 'Deaf Institute')","(81, 94)",0.05583551703285628,1.0
"(""Salvi's NQ"", 'Eagle Inn')","(81, 95)",0.03348979180464768,1.0
"(""Salvi's NQ"", 'Manchester Academy')","(81, 96)",0.08140639847956921,1.0
"(""Salvi's NQ"", 'Hidden')","(81, 97)",0.03484320557491289,1.0
"(""Salvi's NQ"", 'Albert Hall')","(81, 98)",0.03343219972931725,1.0
"(""Salvi's NQ"", 'Band On The Wall')","(81, 99)",0.010798514124456475,1.0
"(""Salvi's NQ"", 'The Loft MCR')","(81, 100)",0.08359489734212572,0.85
"(""Salvi's NQ"", 'Big Hands')","(81, 101)",0.08647450110864745,1.0
"(""Salvi's NQ"", 'Cafe Blah')","(81, 102)",0.19633138480145132,1.0
"(""Salvi's NQ"", 'Soup')","(81, 103)",0.011259250727099952,1.0
"(""Salvi's NQ"", 'O2 Ritz')","(81, 104)",0.04506579894606502,1.0
"(""Salvi's NQ"", 'YES')","(81, 105)",0.04071759725861721,1.0
"(""Salvi's NQ"", 'Gullivers')","(81, 106)",0.010078613182826043,1.0
"(""Salvi's NQ"", 'Jashua Brooks')","(81, 107)",0.03907622311169983,1.0
"(""Salvi's NQ"", 'New Century Hall')","(81, 108)",0.008494831111239094,1.0
"(""Salvi's NQ"", 'Matt and Phreds')","(81, 109)",0.008062890546260835,0.85
"(""Salvi's NQ"", 'Frog and Bucket')","(81, 110)",0.010481757710139084,1.0
"(""Salvi's NQ"", 'Firehouse')","(81, 111)",0.01010740922049126,1.0
"(""Salvi's NQ"", 'The White Hotel')","(81, 112)",0.04448987819276068,1.0
"('Wood', 'Depot Mayfield')","(82, 92)",0.04483543064474328,0.85
"('Wood', 'Gorilla')","(82, 93)",0.0024188671638782503,0.85
"('Wood', 'Deaf Institute')","(82, 94)",0.02577245371036945,0.85
"('Wood', 'Eagle Inn')","(82, 95)",0.05684337835113888,0.85
"('Wood', 'Manchester Academy')","(82, 96)",0.05140092723241282,0.85
"('Wood', 'Hidden')","(82, 97)",0.06643245889365623,0.85
"('Wood', 'Albert Hall')","(82, 98)",0.01906297693437383,0.85
"('Wood', 'Band On The Wall')","(82, 99)",0.05560514873153454,0.85
"('Wood', 'The Loft MCR')","(82, 100)",0.12555072422034727,0.7224999999999999
"('Wood', 'Big Hands')","(82, 101)",0.05690097042646932,0.85
"('Wood', 'Cafe Blah')","(82, 102)",0.1584357992340254,0.85
"('Wood', 'Soup')","(82, 103)",0.05013390157514326,0.85
"('Wood', 'O2 Ritz')","(82, 104)",0.0024188671638782503,0.85
"('Wood', 'YES')","(82, 105)",0.01969648976300861,0.85
"('Wood', 'Gullivers')","(82, 106)",0.05114176289342586,0.85
"('Wood', 'Jashua Brooks')","(82, 107)",0.021827396550234687,0.85
"('Wood', 'New Century Hall')","(82, 108)",0.053877386471621505,0.85
"('Wood', 'Matt and Phreds')","(82, 109)",0.049039652143865006,0.7224999999999999
"('Wood', 'Frog and Bucket')","(82, 110)",0.049039652143865006,0.85
"('Wood', 'Firehouse')","(82, 111)",0.05632504967316497,0.85
"('Wood', 'The White Hotel')","(82, 112)",0.07446655340225185,0.85
"('Common', 'Depot Mayfield')","(83, 92)",0.04077518933394765,1.0
"('Common', 'Gorilla')","(83, 93)",0.04739827799694762,1.0
"('Common', 'Deaf Institute')","(83, 94)",0.05566274080686497,1.0
"('Common', 'Eagle Inn')","(83, 95)",0.03832752613240418,1.0
"('Common', 'Manchester Academy')","(83, 96)",0.0803985371612866,1.0
"('Common', 'Hidden')","(83, 97)",0.038932242923373744,1.0
"('Common', 'Albert Hall')","(83, 98)",0.03703170443746941,1.0
"('Common', 'Band On The Wall')","(83, 99)",0.006450312437008668,1.0
"('Common', 'The Loft MCR')","(83, 100)",0.07936187980533879,0.85
"('Common', 'Big Hands')","(83, 101)",0.08529386356437355,1.0
"('Common', 'Cafe Blah')","(83, 102)",0.19555389178449045,1.0
"('Common', 'Soup')","(83, 103)",0.006450312437008668,1.0
"('Common', 'O2 Ritz')","(83, 104)",0.04739827799694762,1.0
"('Common', 'YES')","(83, 105)",0.0408615774469433,1.0
"('Common', 'Gullivers')","(83, 106)",0.004981714516082587,1.0
"('Common', 'Jashua Brooks')","(83, 107)",0.038989834998704176,1.0
"('Common', 'New Century Hall')","(83, 108)",0.011288046764765169,1.0
"('Common', 'Matt and Phreds')","(83, 109)",0.00336913640683042,0.85
"('Common', 'Frog and Bucket')","(83, 110)",0.005874391683704322,1.0
"('Common', 'Firehouse')","(83, 111)",0.006882253001986927,1.0
"('Common', 'The White Hotel')","(83, 112)",0.048463731390560656,1.0
"('Ziya', 'Depot Mayfield')","(84, 92)",0.0752152503815475,1.0
"('Ziya', 'Gorilla')","(84, 93)",0.08647450110864745,1.0
"('Ziya', 'Deaf Institute')","(84, 94)",0.061767500791891035,1.0
"('Ziya', 'Eagle Inn')","(84, 95)",0.1381345926800472,1.0
"('Ziya', 'Manchester Academy')","(84, 96)",0.03426728482160855,1.0
"('Ziya', 'Hidden')","(84, 97)",0.14556397039767327,1.0
"('Ziya', 'Albert Hall')","(84, 98)",0.10196676937253434,1.0
"('Ziya', 'Band On The Wall')","(84, 99)",0.11682552480778645,1.0
"('Ziya', 'The Loft MCR')","(84, 100)",0.1597892130042906,0.85
"('Ziya', 'Big Hands')","(84, 101)",0.028882425778212917,1.0
"('Ziya', 'Cafe Blah')","(84, 102)",0.08368128545512138,1.0
"('Ziya', 'Soup')","(84, 103)",0.1095689233161517,1.0
"('Ziya', 'O2 Ritz')","(84, 104)",0.08647450110864745,1.0
"('Ziya', 'YES')","(84, 105)",0.07659746018947793,1.0
"('Ziya', 'Gullivers')","(84, 106)",0.11155584991505169,1.0
"('Ziya', 'Jashua Brooks')","(84, 107)",0.07740374924410401,1.0
"('Ziya', 'New Century Hall')","(84, 108)",0.1235925936591125,1.0
"('Ziya', 'Matt and Phreds')","(84, 109)",0.11100872519941256,0.85
"('Ziya', 'Frog and Bucket')","(84, 110)",0.10919457482650387,1.0
"('Ziya', 'Firehouse')","(84, 111)",0.11910041178333862,1.0
"('Ziya', 'The White Hotel')","(84, 112)",0.15474990641287759,1.0
"('Casa Italia', 'Depot Mayfield')","(85, 92)",0.22521381057966425,1.0
"('Casa Italia', 'Gorilla')","(85, 93)",0.22342845624442076,1.0
"('Casa Italia', 'Deaf Institute')","(85, 94)",0.20571889308031216,1.0
"('Casa Italia', 'Eagle Inn')","(85, 95)",0.2778529674316814,1.0
"('Casa Italia', 'Manchester Academy')","(85, 96)",0.18124226106487748,1.0
"('Casa Italia', 'Hidden')","(85, 97)",0.2873844558988683,1.0
"('Casa Italia', 'Albert Hall')","(85, 98)",0.2401301580902468,1.0
"('Casa Italia', 'Band On The Wall')","(85, 99)",0.2651827108589858,1.0
"('Casa Italia', 'The Loft MCR')","(85, 100)",0.30944222075042477,0.85
"('Casa Italia', 'Big Hands')","(85, 101)",0.17683646730209923,1.0
"('Casa Italia', 'Cafe Blah')","(85, 102)",0.06723874794828232,1.0
"('Casa Italia', 'Soup')","(85, 103)",0.25795490540501625,1.0
"('Casa Italia', 'O2 Ritz')","(85, 104)",0.22342845624442076,1.0
"('Casa Italia', 'YES')","(85, 105)",0.2209519970052121,1.0
"('Casa Italia', 'Gullivers')","(85, 106)",0.2598266478532554,1.0
"('Casa Italia', 'Jashua Brooks')","(85, 107)",0.2224781870014686,1.0
"('Casa Italia', 'New Century Hall')","(85, 108)",0.269847668960751,1.0
"('Casa Italia', 'Matt and Phreds')","(85, 109)",0.2588763786103032,0.85
"('Casa Italia', 'Frog and Bucket')","(85, 110)",0.25737898465171194,1.0
"('Casa Italia', 'Firehouse')","(85, 111)",0.267198433495551,1.0
"('Casa Italia', 'The White Hotel')","(85, 112)",0.29550493852045956,1.0
"('Zouk', 'Depot Mayfield')","(86, 92)",0.03706050047513462,1.0
"('Zouk', 'Gorilla')","(86, 93)",0.013879690154634722,1.0
"('Zouk', 'Deaf Institute')","(86, 94)",0.01359172977798255,1.0
"('Zouk', 'Eagle Inn')","(86, 95)",0.06634607078066058,1.0
"('Zouk', 'Manchester Academy')","(86, 96)",0.039364183488352,1.0
"('Zouk', 'Hidden')","(86, 97)",0.0750712701932214,1.0
"('Zouk', 'Albert Hall')","(86, 98)",0.02917038615486509,1.0
"('Zouk', 'Band On The Wall')","(86, 99)",0.05759207533043453,1.0
"('Zouk', 'The Loft MCR')","(86, 100)",0.12376536988510381,0.85
"('Zouk', 'Big Hands')","(86, 101)",0.044921818757738936,1.0
"('Zouk', 'Cafe Blah')","(86, 102)",0.1489043107668385,1.0
"('Zouk', 'Soup')","(86, 103)",0.0511993549687563,1.0
"('Zouk', 'O2 Ritz')","(86, 104)",0.013879690154634722,1.0
"('Zouk', 'YES')","(86, 105)",0.01339015751432603,1.0
"('Zouk', 'Gullivers')","(86, 106)",0.052581564776686726,1.0
"('Zouk', 'Jashua Brooks')","(86, 107)",0.01592420882886515,1.0
"('Zouk', 'New Century Hall')","(86, 108)",0.05862873268638236,1.0
"('Zouk', 'Matt and Phreds')","(86, 109)",0.05085380251677369,0.85
"('Zouk', 'Frog and Bucket')","(86, 110)",0.050220289688138915,1.0
"('Zouk', 'Firehouse')","(86, 111)",0.05885910098770409,1.0
"('Zouk', 'The White Hotel')","(86, 112)",0.08365248941745616,1.0
"('The Hip Hop Chip Shop', 'Depot Mayfield')","(87, 92)",0.03688772424914332,1.0
"('The Hip Hop Chip Shop', 'Gorilla')","(87, 93)",0.05762087136809975,1.0
"('The Hip Hop Chip Shop', 'Deaf Institute')","(87, 94)",0.0592046534396867,1.0
"('The Hip Hop Chip Shop', 'Eagle Inn')","(87, 95)",0.05289832119100412,1.0
"('The Hip Hop Chip Shop', 'Manchester Academy')","(87, 96)",0.08060010942494313,1.0
"('The Hip Hop Chip Shop', 'Hidden')","(87, 97)",0.05171768364673021,1.0
"('The Hip Hop Chip Shop', 'Albert Hall')","(87, 98)",0.050220289688138915,1.0
"('The Hip Hop Chip Shop', 'Band On The Wall')","(87, 99)",0.011028882425778213,1.0
"('The Hip Hop Chip Shop', 'The Loft MCR')","(87, 100)",0.06643245889365623,0.85
"('The Hip Hop Chip Shop', 'Big Hands')","(87, 101)",0.08494831111239093,1.0
"('The Hip Hop Chip Shop', 'Cafe Blah')","(87, 102)",0.19535231952083393,1.0
"('The Hip Hop Chip Shop', 'Soup')","(87, 103)",0.010424165634808651,1.0
"('The Hip Hop Chip Shop', 'O2 Ritz')","(87, 104)",0.05762087136809975,1.0
"('The Hip Hop Chip Shop', 'YES')","(87, 105)",0.04624643649033893,1.0
"('The Hip Hop Chip Shop', 'Gullivers')","(87, 106)",0.010712126011460823,1.0
"('The Hip Hop Chip Shop', 'Jashua Brooks')","(87, 107)",0.04391395743945633,1.0
"('The Hip Hop Chip Shop', 'New Century Hall')","(87, 108)",0.024275059751778155,1.0
"('The Hip Hop Chip Shop', 'Matt and Phreds')","(87, 109)",0.013130993175339074,0.85
"('The Hip Hop Chip Shop', 'Frog and Bucket')","(87, 110)",0.011633599216747776,1.0
"('The Hip Hop Chip Shop', 'Firehouse')","(87, 111)",0.01347654562732168,1.0
"('The Hip Hop Chip Shop', 'The White Hotel')","(87, 112)",0.06078843551127365,1.0
"('63 Degrees', 'Depot Mayfield')","(88, 92)",0.043453220836812856,1.0
"('63 Degrees', 'Gorilla')","(88, 93)",0.04834854723989979,1.0
"('63 Degrees', 'Deaf Institute')","(88, 94)",0.0577072594810954,1.0
"('63 Degrees', 'Eagle Inn')","(88, 95)",0.0360238431191868,1.0
"('63 Degrees', 'Manchester Academy')","(88, 96)",0.0827310162121692,1.0
"('63 Degrees', 'Hidden')","(88, 97)",0.03631180349583897,1.0
"('63 Degrees', 'Albert Hall')","(88, 98)",0.03717568462579549,1.0
"('63 Degrees', 'Band On The Wall')","(88, 99)",0.006939845077317361,1.0
"('63 Degrees', 'The Loft MCR')","(88, 100)",0.07967863621965618,0.85
"('63 Degrees', 'Big Hands')","(88, 101)",0.08765513865292136,1.0
"('63 Degrees', 'Cafe Blah')","(88, 102)",0.19782877876004262,1.0
"('63 Degrees', 'Soup')","(88, 103)",0.009013159789213004,1.0
"('63 Degrees', 'O2 Ritz')","(88, 104)",0.04834854723989979,1.0
"('63 Degrees', 'YES')","(88, 105)",0.04279091197051286,1.0
"('63 Degrees', 'Gullivers')","(88, 106)",0.007314193566965186,1.0
"('63 Degrees', 'Jashua Brooks')","(88, 107)",0.04097676159760417,1.0
"('63 Degrees', 'New Century Hall')","(88, 108)",0.008581219224234745,1.0
"('63 Degrees', 'Matt and Phreds')","(88, 109)",0.006047167909695626,0.85
"('63 Degrees', 'Frog and Bucket')","(88, 110)",0.008552423186569529,1.0
"('63 Degrees', 'Firehouse')","(88, 111)",0.006248740173352147,1.0
"('63 Degrees', 'The White Hotel')","(88, 112)",0.045814495925360674,1.0
"('The Little Yeti', 'Depot Mayfield')","(89, 92)",0.1969361015924209,1.0
"('The Little Yeti', 'Gorilla')","(89, 93)",0.1742736199498949,1.0
"('The Little Yeti', 'Deaf Institute')","(89, 94)",0.16897514901949492,1.0
"('The Little Yeti', 'Eagle Inn')","(89, 95)",0.22293892360411208,1.0
"('The Little Yeti', 'Manchester Academy')","(89, 96)",0.15558499150516888,1.0
"('The Little Yeti', 'Hidden')","(89, 97)",0.23414058225588158,1.0
"('The Little Yeti', 'Albert Hall')","(89, 98)",0.18890200708382526,1.0
"('The Little Yeti', 'Band On The Wall')","(89, 99)",0.22645204019926857,1.0
"('The Little Yeti', 'The Loft MCR')","(89, 100)",0.28914101419644656,0.85
"('The Little Yeti', 'Big Hands')","(89, 101)",0.15405880150891238,1.0
"('The Little Yeti', 'Cafe Blah')","(89, 102)",0.10213954559852564,1.0
"('The Little Yeti', 'Soup')","(89, 103)",0.22008811587525556,1.0
"('The Little Yeti', 'O2 Ritz')","(89, 104)",0.1742736199498949,1.0
"('The Little Yeti', 'YES')","(89, 105)",0.1812998531402079,1.0
"('The Little Yeti', 'Gullivers')","(89, 106)",0.2214991217208512,1.0
"('The Little Yeti', 'Jashua Brooks')","(89, 107)",0.1836323321910905,1.0
"('The Little Yeti', 'New Century Hall')","(89, 108)",0.22587611944596422,1.0
"('The Little Yeti', 'Matt and Phreds')","(89, 109)",0.21971376738560774,0.85
"('The Little Yeti', 'Frog and Bucket')","(89, 110)",0.2191378466323034,1.0
"('The Little Yeti', 'Firehouse')","(89, 111)",0.22757508566821205,1.0
"('The Little Yeti', 'The White Hotel')","(89, 112)",0.2399861779019207,1.0
"(""Rigatoni's"", 'Depot Mayfield')","(90, 92)",0.039220203300025916,1.0
"(""Rigatoni's"", 'Gorilla')","(90, 93)",0.06343767097647364,1.0
"(""Rigatoni's"", 'Deaf Institute')","(90, 94)",0.06349526305180407,1.0
"(""Rigatoni's"", 'Eagle Inn')","(90, 95)",0.057937627782417137,1.0
"(""Rigatoni's"", 'Manchester Academy')","(90, 96)",0.08362369337979095,1.0
"(""Rigatoni's"", 'Hidden')","(90, 97)",0.05592190514585193,1.0
"(""Rigatoni's"", 'Albert Hall')","(90, 98)",0.05638264174849541,1.0
"(""Rigatoni's"", 'Band On The Wall')","(90, 99)",0.016183373167852105,1.0
"(""Rigatoni's"", 'The Loft MCR')","(90, 100)",0.06050047513462148,0.85
"(""Rigatoni's"", 'Big Hands')","(90, 101)",0.0877127307282518,1.0
"(""Rigatoni's"", 'Cafe Blah')","(90, 102)",0.1977711866847122,1.0
"(""Rigatoni's"", 'Soup')","(90, 103)",0.016615313732830362,1.0
"(""Rigatoni's"", 'O2 Ritz')","(90, 104)",0.06343767097647364,1.0
"(""Rigatoni's"", 'YES')","(90, 105)",0.0511993549687563,1.0
"(""Rigatoni's"", 'Gullivers')","(90, 106)",0.016816885996486883,1.0
"(""Rigatoni's"", 'Jashua Brooks')","(90, 107)",0.04878048780487805,1.0
"(""Rigatoni's"", 'New Century Hall')","(90, 108)",0.02917038615486509,1.0
"(""Rigatoni's"", 'Matt and Phreds')","(90, 109)",0.019235753160365132,0.85
"(""Rigatoni's"", 'Frog and Bucket')","(90, 110)",0.017824747314769487,1.0
"(""Rigatoni's"", 'Firehouse')","(90, 111)",0.018256687879747747,1.0
"(""Rigatoni's"", 'The White Hotel')","(90, 112)",0.06467590059607797,1.0
